ID,제조사,모델,차량상태,배터리용량,구동방식,주행거리(km),보증기간(년),사고이력,연식(년),가격(백만원)
6325,5,9,2,54.104,0,92959,0,0,0,73.16
6326,1,20,0,90.0,2,4266,8,0,0,79.14
6327,6,1,1,68.125,0,21002,5,0,1,40.15
6328,1,19,1,71.841,2,49822,5,0,1,61.58
6329,3,0,0,90.0,1,5734,9,0,0,39.81
6330,0,11,1,75.571,0,14841,6,0,2,52.27
6331,5,9,1,66.355,0,14750,5,0,1,73.34
6332,5,7,2,78.2759999999999,0,90633,2,0,0,81.43
6333,4,16,0,93.4,0,552,2,0,0,160.55
6334,4,14,0,90.0,0,8036,2,0,0,104.43
6335,5,6,0,90.0,2,897,8,0,0,54.66
6336,0,12,1,78.0902199999999,0,49333,3,0,0,99.0
6337,1,19,2,63.56,2,170264,2,0,0,62.19
6338,4,15,2,76.093,0,165244,2,0,0,127.54
6339,2,3,1,63.11,0,43400,5,0,0,38.0
6340,3,0,0,90.0,1,3391,10,0,0,47.44
6341,2,2,1,63.11,0,37495,5,1,0,34.76
6342,0,11,0,90.0,0,5367,7,0,0,59.75
6343,6,1,0,90.0,0,1618,8,0,0,40.88
6344,5,7,2,69.253,0,96490,0,0,0,78.27
6345,6,1,2,55.547,0,163622,0,0,0,38.9
6346,0,11,0,90.0,0,7899,7,0,0,59.38
6347,2,5,0,90.0,1,1142,10,0,0,21.5
6348,1,20,0,90.0,2,8810,8,0,0,79.01
6349,1,20,0,90.0,2,8313,7,0,0,79.46
6350,1,19,1,66.208,0,28663,3,0,0,63.63
6351,3,13,0,90.0,0,9517,10,0,0,16.99
6352,0,17,0,95.0,0,2410,8,0,0,60.61
6353,0,17,0,91.2,0,3629,7,0,0,66.38
6354,4,14,1,67.268,0,21521,2,0,0,120.09
6355,3,13,0,90.0,1,9300,9,0,0,21.23
6356,5,7,2,69.253,0,70888,0,0,0,79.63
6357,5,8,2,78.2759999999999,0,170541,2,0,0,90.19
6358,5,6,0,90.0,2,4424,8,0,0,54.99
6359,1,20,0,90.0,0,7713,8,0,0,80.51
6360,5,8,1,92.16,0,13888,6,0,2,84.73
6361,0,17,0,95.0,0,7932,8,0,0,59.69
6362,5,7,1,84.23002000000014,0,14298,4,0,0,83.52
6363,0,17,2,71.388,0,171942,1,0,0,72.31
6364,3,13,1,56.0,1,43000,6,0,0,22.83
6365,4,16,2,70.185,0,79837,2,0,0,156.74
6366,3,0,0,90.0,0,1234,10,0,0,48.55
6367,5,8,0,96.0,0,6514,7,0,0,78.92
6368,4,14,0,90.0,0,1335,2,0,0,103.88
6369,3,13,2,46.0,1,135643,1,0,0,22.17
6370,1,20,0,90.0,2,4354,7,0,0,80.67
6371,0,12,2,78.2269999999999,0,138035,2,0,0,97.03
6372,5,9,0,90.0,0,956,7,0,0,63.51
6373,2,3,1,71.332,0,10197,8,0,2,37.91
6374,4,15,0,90.0,0,5645,2,0,0,131.01
6375,6,1,0,90.0,0,5209,7,0,0,33.73
6376,3,0,0,90.0,0,4027,10,0,0,48.48
6377,1,19,2,63.56,0,174505,2,0,0,62.42
6378,6,1,0,90.0,0,7396,7,0,0,33.46
6379,3,10,1,56.0,1,22990,5,0,0,27.41
6380,5,9,2,51.94,0,87642,0,0,0,74.04
6381,1,20,0,90.0,2,294,8,0,0,79.56
6382,4,16,0,93.4,0,5345,2,0,0,160.69
6383,4,16,0,90.0,0,3773,2,1,0,160.0
6384,5,9,0,90.0,0,3290,7,0,0,63.61
6385,6,1,1,62.784,0,35026,3,0,0,42.11
6386,3,13,0,90.0,1,9324,9,0,0,20.99
6387,1,18,1,56.0,2,27735,5,0,1,23.23
6388,3,10,2,48.093,1,59625,3,0,0,27.29
6389,1,19,1,66.208,2,25678,3,1,0,64.11
6390,6,1,1,62.784,0,38140,3,0,0,41.76
6391,0,17,1,77.46,0,36972,3,0,0,74.0
6392,0,17,0,95.0,0,9113,8,0,0,60.79
6393,5,9,2,58.707,0,63653,2,0,0,76.42
6394,0,11,1,66.861,0,37988,3,1,0,58.49
6395,2,3,2,55.836,0,135613,2,0,0,36.35
6396,0,12,0,90.0,0,729,7,0,0,100.0
6397,1,19,1,66.208,2,37177,3,0,0,64.06
6398,2,3,0,90.0,0,2325,10,0,0,38.89
6399,0,17,2,74.362,0,141978,2,0,0,71.56
6400,3,10,0,90.0,0,4241,10,0,0,21.64
6401,2,3,0,90.0,0,9418,9,1,0,38.93
6402,4,14,2,61.994,0,174726,2,0,0,119.26
6403,4,15,0,90.0,0,4273,2,0,0,129.14
6404,3,10,0,90.0,1,4477,9,0,0,25.05
6405,3,0,0,90.0,1,9841,9,0,0,41.23
6406,0,17,0,91.2,0,8170,7,0,0,66.43
6407,5,8,1,84.55276000000015,0,30472,4,0,0,94.27
6408,3,13,1,56.0,1,24001,5,0,0,22.79
6409,5,8,0,99.8,0,7832,8,0,0,72.85
6410,0,12,1,78.2269999999999,0,33289,4,0,0,99.72
6411,6,1,1,65.4,0,15017,4,0,0,41.59
6412,4,15,2,76.093,0,51761,2,0,0,128.52
6413,0,12,1,78.28522999999991,0,19950,5,0,1,99.05
6414,0,17,1,77.46,0,38461,3,0,0,73.97
6415,0,17,2,65.791,0,71406,0,0,0,70.25
6416,4,16,1,82.43966,0,28631,1,0,1,160.16
6417,6,1,1,68.125,0,30810,5,0,1,40.83
6418,5,8,2,69.253,0,100636,0,0,0,87.56
6419,3,13,0,90.0,1,5609,10,0,0,18.35
6420,1,19,1,68.967,0,38119,4,0,0,62.92
6421,3,13,1,56.0,1,26685,6,0,0,23.64
6422,5,7,2,75.145,0,104304,1,0,0,81.57
6423,1,19,0,90.0,2,9863,7,0,0,64.63
6424,3,0,0,90.0,0,1012,10,0,0,48.27
6425,5,8,2,72.139,0,120080,0,0,0,87.57
6426,3,0,0,90.0,1,3116,10,0,0,47.16
6427,6,1,2,57.861,0,121830,1,0,0,40.49
6428,2,2,2,55.836,0,52408,2,0,0,33.64
6429,1,20,0,90.0,2,1448,8,0,0,79.46
6430,1,18,2,46.0,2,115483,0,0,0,22.73
6431,4,16,2,67.378,0,91478,2,0,0,152.02
6432,2,3,1,68.479,0,23705,7,0,1,37.94
6433,4,16,1,82.634,0,40866,1,0,1,159.28
6434,3,10,1,58.982,1,19131,8,0,2,28.14
6435,2,4,2,72.58,1,70593,1,0,1,9.0
6436,0,12,0,90.0,0,3490,8,0,0,100.0
6437,3,13,1,58.982,1,21225,8,0,2,22.15
6438,5,6,2,51.94,2,89445,0,0,0,51.15
6439,6,1,0,90.0,0,7811,7,0,0,34.94
6440,2,2,1,68.479,0,30612,7,0,1,34.51
6441,3,10,2,46.0,0,94455,1,0,0,28.12
6442,3,10,2,48.093,0,180763,3,0,0,28.17
6443,3,13,0,90.0,1,7235,9,0,0,20.48
6444,5,7,1,92.16,0,35039,6,0,2,76.21
6445,4,14,0,90.0,0,9396,2,0,0,103.98
6446,5,6,2,56.359,2,89987,1,0,0,52.37
6447,0,11,1,69.646,0,40261,4,0,0,58.9
6448,5,9,1,69.12,0,46092,6,0,2,67.41
6449,1,19,2,63.56,2,81882,2,0,0,62.42
6450,0,11,2,59.154,0,175480,0,1,0,55.31
6451,3,13,1,56.0,0,49983,6,0,0,23.17
6452,5,8,0,96.0,0,1121,7,0,0,77.49
6453,5,6,2,56.359,2,176477,1,0,0,52.54
6454,2,5,0,90.0,1,4069,10,0,0,21.72
6455,4,14,1,67.268,0,35100,2,0,0,121.88
6456,0,17,0,91.2,0,7804,7,0,0,64.91
6457,2,5,0,90.0,1,9735,10,0,0,21.81
6458,4,15,2,76.093,0,104417,2,0,0,123.54
6459,4,15,2,76.093,0,94862,2,0,0,125.39
6460,4,14,1,67.268,0,29172,2,0,0,121.54
6461,2,5,0,90.0,1,6919,9,0,0,24.37
6462,3,10,1,56.0,1,49764,6,0,0,27.07
6463,6,1,0,90.0,0,3592,7,0,0,33.32
6464,6,1,0,90.0,0,384,8,0,0,39.78
6465,0,12,0,90.0,0,1562,7,0,0,100.17
6466,0,17,2,68.532,0,58478,0,0,0,70.25
6467,5,7,0,96.0,0,5266,7,0,0,70.45
6468,2,3,0,90.0,0,9978,9,0,0,38.33
6469,5,6,0,90.0,2,7901,8,0,0,54.29
6470,4,15,1,76.093,0,12211,0,0,2,119.13
6471,2,2,1,68.479,0,46084,7,0,1,35.0
6472,3,0,0,90.0,0,4193,9,0,0,41.38
6473,0,11,1,69.646,0,40255,4,0,0,58.44
6474,2,2,2,58.162,0,152797,3,0,0,34.51
6475,3,10,1,56.623,0,11331,7,0,1,27.32
6476,6,1,2,53.325,0,97638,0,0,0,38.21
6477,3,10,2,48.093,1,169117,3,0,0,27.07
6478,3,0,0,90.0,0,5445,10,0,0,48.12
6479,0,12,0,90.0,0,7326,8,0,0,100.43
6480,2,3,2,58.162,0,95914,3,1,0,37.93
6481,1,19,1,66.208,2,41835,3,0,0,63.68
6482,5,9,0,90.0,0,3017,7,0,0,63.34
6483,2,3,0,86.82717999999998,0,9999,10,0,0,38.57
6484,3,13,2,46.169,0,56139,2,0,0,22.64
6485,6,1,1,65.4,0,31362,4,0,0,41.06
6486,4,16,1,76.156,0,40855,2,0,0,159.0
6487,4,15,0,90.0,0,3913,2,0,0,120.08
6488,1,19,2,61.018,0,122677,1,0,0,61.74
6489,1,20,0,90.0,0,9483,8,0,0,79.66
6490,4,16,0,93.4,0,6342,2,0,0,160.8
6491,2,2,0,90.0,0,987,9,0,0,35.73
6492,3,13,2,48.093,1,100855,3,1,0,22.25
6493,0,17,0,91.2,0,1975,7,0,0,66.38
6494,2,5,0,90.0,1,995,9,0,0,23.64
6495,2,2,2,55.836,0,52089,2,0,0,34.28
6496,2,3,0,90.0,0,4578,9,0,0,39.0
6497,5,8,0,99.8,0,1069,8,0,0,71.65
6498,3,0,0,90.0,1,3481,9,0,0,41.36
6499,6,1,2,53.325,0,166342,0,0,0,38.46
6500,1,19,2,56.234,2,142697,0,0,0,61.14
6501,5,9,2,54.104,0,161657,0,0,0,73.64
6502,0,17,0,95.0,0,3969,8,0,0,59.48
6503,4,14,2,54.849,0,116413,2,0,0,115.49
6504,0,12,1,78.227,0,23780,3,0,0,100.06
6505,1,19,2,56.234,2,151147,0,0,0,60.36
6506,1,18,0,90.0,2,4275,8,0,0,24.19
6507,1,20,0,90.0,2,5148,7,0,0,80.44
6508,6,1,2,53.325,0,152614,0,0,0,38.58
6509,0,17,1,87.552,0,39552,6,0,2,74.53
6510,2,5,0,90.0,1,2751,9,0,0,24.73
6511,5,6,2,54.104,2,140771,0,0,0,51.21
6512,6,1,0,90.0,0,960,7,0,0,33.27
6513,1,19,2,63.56,2,102502,2,0,0,62.82
6514,1,20,0,90.0,2,9129,7,0,0,80.36
6515,4,16,0,93.4,0,3573,2,0,0,160.08
6516,6,1,0,90.0,0,2527,7,0,0,35.02
6517,3,13,2,46.169,0,160116,2,0,0,22.79
6518,2,5,2,68.488,1,189263,4,0,0,27.82
6519,5,7,0,96.0,0,3556,7,0,0,70.01
6520,5,8,2,75.145,0,149542,1,0,0,90.95
6521,1,18,2,46.0,0,100536,0,0,0,22.75
6522,1,18,1,56.0,2,41383,4,0,0,23.66
6523,1,19,2,56.234,0,144727,0,0,0,61.1
6524,2,3,1,65.739,0,28283,6,1,0,37.51
6525,0,11,0,90.0,0,6096,8,0,0,60.0
6526,5,6,0,90.0,2,2899,7,0,0,46.0
6527,5,7,2,78.2759999999999,0,140019,2,0,0,80.74
6528,3,10,2,50.096,1,170314,4,0,0,27.57
6529,2,3,0,90.0,0,8494,9,0,0,38.93
6530,6,1,1,62.784,0,49823,3,0,0,40.21
6531,6,1,1,62.784,0,15511,3,0,0,40.46
6532,3,0,0,90.0,1,7094,10,0,0,48.17
6533,4,14,0,90.0,0,1494,2,0,0,96.42
6534,4,15,2,76.093,0,178703,2,0,0,127.75
6535,2,2,1,63.11,0,18040,5,0,0,35.0
6536,0,17,0,91.2,0,306,7,0,0,65.57
6537,6,1,1,65.4,0,10847,4,0,0,41.72
6538,1,20,0,90.0,0,3466,8,1,0,80.48
6539,2,5,2,68.488,1,139933,2,0,0,28.09
6540,5,7,0,99.8,0,3240,8,0,0,64.39
6541,1,20,0,90.0,2,8022,8,0,0,79.64
6542,4,15,1,76.093,0,35385,2,0,0,131.35
6543,3,13,2,46.169,1,88504,2,1,0,23.56
6544,4,14,0,90.0,0,5334,2,0,0,95.97
6545,0,12,1,78.2269999999999,0,47283,4,0,0,99.09
6546,1,20,0,90.0,2,3003,8,0,0,79.13
6547,3,13,1,56.623,1,18557,7,0,1,23.5
6548,4,16,0,93.4,0,7147,2,0,0,160.44
6549,0,11,0,90.0,0,4880,7,0,0,59.73
6550,3,10,0,90.0,0,585,9,0,0,24.26
6551,5,6,2,56.359,2,174719,1,0,0,52.62
6552,3,10,0,90.0,0,2311,9,0,0,24.21
6553,2,5,1,68.488,1,39965,5,0,0,27.96
6554,5,7,0,96.0,0,7721,7,0,0,69.42
6555,5,6,1,61.153,2,30781,3,0,0,54.0
6556,0,17,1,80.68800000000009,0,20297,4,0,0,73.45
6557,4,15,2,76.093,0,135175,2,0,0,129.0
6558,5,7,1,88.474,0,43268,5,0,1,83.96
6559,5,9,0,90.0,0,4008,8,0,0,74.94
6560,5,6,2,58.707,2,115851,2,0,0,52.9
6561,5,8,0,96.0,0,8916,7,0,0,77.45
6562,4,15,2,76.093,0,66771,2,0,0,127.56
6563,2,5,0,90.0,1,8743,9,0,0,25.44
6564,1,19,2,56.234,2,196358,0,0,0,60.86
6565,2,2,0,90.0,0,8286,9,0,0,35.52
6566,5,7,1,84.935,0,33272,4,0,0,84.47
6567,5,9,1,69.12,0,24126,6,0,2,68.9
6568,4,14,1,72.991,0,30532,0,0,2,121.46
6569,5,9,1,66.355,0,47201,5,0,1,74.44
6570,4,16,1,76.15599999999996,0,23418,2,0,0,159.68
6571,6,1,0,90.0,0,7991,7,0,0,34.77
6572,4,16,0,93.4,0,5737,2,1,0,160.06
6573,1,18,1,56.0,2,16954,6,0,2,23.84
6574,4,15,2,76.093,0,116824,2,0,0,127.64
6575,2,5,1,68.488,1,24560,6,0,0,27.49
6576,4,15,2,76.093,0,95202,2,0,0,124.04
6577,1,20,0,90.0,2,7411,8,0,0,80.75
6578,4,14,0,90.0,0,1310,2,0,0,103.45
6579,1,18,0,90.0,0,56,7,0,0,24.44
6580,3,13,1,56.0,0,26450,5,0,0,23.37
6581,4,16,0,93.4,0,7143,2,0,0,160.16
6582,4,16,2,73.11,0,114083,2,0,0,156.57
6583,2,3,0,90.0,0,7933,9,0,0,39.0
6584,6,1,0,90.0,0,1717,7,0,0,34.36
6585,1,20,0,90.0,2,1031,7,0,0,79.73
6586,4,16,2,67.378,0,138266,2,0,0,151.04
6587,3,13,0,90.0,1,3069,10,0,0,18.17
6588,4,16,0,92.58399999999985,0,210,2,0,0,160.22
6589,1,18,1,56.0,0,47737,4,0,0,23.84
6590,6,1,2,60.272,0,196501,2,0,0,40.6
6591,2,2,1,71.332,0,43792,8,0,2,34.93
6592,5,9,0,90.0,0,1109,8,0,0,75.01
6593,0,11,0,90.0,0,5039,8,1,0,59.33
6594,4,16,1,79.329,0,32561,2,0,0,159.01
6595,4,14,0,90.0,0,6803,2,0,0,95.31
6596,3,10,2,46.0,1,144726,1,0,0,27.45
6597,1,19,2,61.018,2,157094,1,0,0,62.97
6598,1,20,0,90.0,2,1583,7,0,0,80.32
6599,0,12,0,90.0,0,5056,8,0,0,100.06
6600,0,11,0,90.0,0,187,7,0,0,60.0
6601,0,11,0,90.0,0,3569,7,0,0,59.93
6602,1,18,1,56.0,2,22685,3,0,0,23.99
6603,4,14,0,90.0,0,7127,2,0,0,104.37
6604,6,1,2,55.547,0,51872,0,0,0,38.85
6605,6,1,0,90.0,0,2139,7,0,0,33.79
6606,1,18,2,46.0,2,182351,1,0,0,23.5
6607,0,11,0,90.0,0,1958,7,0,0,59.99
6608,0,17,2,68.532,0,139078,0,0,0,70.25
6609,0,11,2,56.788,0,174862,0,0,0,55.96
6610,0,12,1,78.2269999999999,0,40062,3,0,0,99.32
6611,4,16,0,91.18999999999993,0,59,2,0,0,160.0
6612,5,7,0,96.0,0,3623,7,0,0,70.49
6613,3,13,0,90.0,0,5599,10,0,0,17.42
6614,2,2,1,71.332,0,16547,8,0,2,34.26
6615,5,7,2,69.253,0,124893,0,0,0,77.93
6616,4,14,2,57.134,0,80845,2,0,0,115.07
6617,4,16,0,93.4,0,6547,2,0,0,160.99
6618,0,17,0,91.2,0,4713,7,0,0,66.39
6619,1,18,1,56.0,2,30792,4,0,0,23.41
6620,0,11,2,56.788,0,137176,0,0,0,55.4
6621,2,5,0,90.0,1,6339,9,0,0,25.48
6622,6,1,1,65.4,0,38262,4,0,0,40.95
6623,4,16,1,76.37810999999996,0,39566,2,0,0,160.11
6624,0,11,1,75.571,0,19096,6,0,2,53.52
6625,2,3,0,90.0,0,6722,9,0,0,38.96
6626,4,16,2,70.185,0,60508,2,0,0,155.96
6627,4,16,1,76.156,0,27146,2,0,0,159.12
6628,3,10,1,56.0,1,14959,6,0,0,28.18
6629,0,11,0,90.0,0,7138,8,0,0,60.0
6630,4,14,0,90.0,0,6742,2,0,0,104.5
6631,4,16,1,76.156,0,33352,2,0,0,159.09
6632,2,3,1,63.11,0,48182,5,0,0,37.13
6633,3,13,0,90.0,1,9422,9,0,0,20.17
6634,4,16,0,93.4,0,6595,2,0,0,160.46
6635,3,0,0,90.0,1,7420,10,0,0,47.61
6636,5,7,1,92.16,0,48163,6,0,2,75.11
6637,0,12,0,90.0,0,4627,7,0,0,100.67
6638,0,11,2,56.788,0,75429,0,0,0,55.98
6639,5,6,1,61.153,2,17801,3,0,0,53.99
6640,6,1,0,90.0,0,2926,7,0,0,34.64
6641,1,18,2,46.0,2,166619,1,0,0,22.9
6642,5,8,1,84.34042000000017,0,21187,4,0,0,92.83
6643,5,6,0,90.0,2,3126,7,0,0,46.38
6644,0,12,0,90.0,0,2850,8,0,0,100.07
6645,0,12,1,78.28522999999991,0,30861,5,0,1,99.92
6646,3,10,0,90.0,1,9654,9,0,0,25.45
6647,6,1,1,70.963,0,31238,6,0,2,35.78
6648,0,17,2,71.388,0,186208,1,0,0,72.43
6649,3,10,1,56.0,0,49423,6,0,0,27.67
6650,1,20,0,90.0,2,6527,7,0,0,80.02
6651,1,20,0,90.0,2,7121,8,0,0,79.82
6652,0,11,0,90.0,0,4321,7,0,0,59.93
6653,3,13,2,48.093,0,55426,3,0,0,22.02
6654,5,8,0,99.8,0,8303,8,0,0,72.17
6655,4,14,0,90.0,0,4798,2,0,0,103.22
6656,5,8,2,78.276,0,70311,2,0,0,90.56
6657,1,20,0,90.0,0,3462,8,0,0,79.18
6658,0,12,1,78.2269999999999,0,37042,3,1,0,99.08
6659,5,8,0,96.0,0,6783,7,0,0,77.96
6660,4,14,1,67.268,0,10651,2,0,0,121.13
6661,6,1,0,90.0,0,7005,8,0,0,39.75
6662,6,1,2,57.861,0,174874,1,0,0,40.72
6663,4,16,1,86.04257000000013,0,41477,0,0,2,159.69
6664,5,6,1,66.355,2,21454,5,0,1,53.84
6665,5,7,2,75.145,0,149877,1,0,0,82.16
6666,4,14,1,64.578,0,10757,2,0,0,120.95
6667,6,1,2,60.272,0,91308,2,0,0,40.5
6668,2,4,1,58.29,1,20488,3,0,0,20.84
6669,1,20,0,90.0,0,5286,8,0,0,79.4
6670,2,4,1,70.63,1,65871,3,0,1,20.67
6671,4,15,0,90.0,0,8345,2,0,0,131.05
6672,1,18,0,90.0,0,3007,8,0,0,24.14
6673,1,18,1,56.0,2,30134,4,0,0,23.68
6674,0,17,0,95.0,0,750,8,0,0,60.17
6675,0,17,2,65.791,0,146845,0,0,0,69.44
6676,4,16,0,90.0,0,978,2,0,0,160.65
6677,1,19,0,90.0,2,5052,8,0,0,64.38
6678,3,13,1,56.623,0,21625,7,0,1,23.76
6679,5,7,1,84.935,0,37954,4,0,0,83.09
6680,1,18,1,56.0,0,28934,6,0,2,24.0
6681,0,12,0,90.0,0,7112,8,0,0,100.0
6682,2,2,0,90.0,0,8010,10,0,0,36.0
6683,4,15,1,76.093,0,37145,1,0,1,131.38
6684,2,5,0,90.0,1,451,10,0,0,22.16
6685,6,1,0,90.0,0,9303,7,0,0,34.25
6686,0,17,1,80.68800000000009,0,13279,4,0,0,74.06
6687,4,16,0,93.4,0,7432,2,0,0,160.09
6688,0,12,2,78.2269999999999,0,90760,0,0,0,94.0
6689,3,10,2,46.169,1,169037,2,0,0,28.35
6690,1,20,0,90.0,2,9005,7,0,0,80.12
6691,5,8,0,99.8,0,3584,8,0,0,72.26
6692,5,8,0,96.0,0,9160,7,0,0,78.14
6693,3,0,0,90.0,1,7234,9,1,0,40.49
6694,5,8,0,96.0,0,262,7,0,0,77.79
6695,3,10,1,56.0,0,45344,6,0,0,28.45
6696,3,10,1,56.623,1,10997,7,0,1,28.88
6697,0,12,1,78.2269999999999,0,36196,3,0,0,99.25
6698,5,7,0,99.8,0,5860,8,0,0,64.88
6699,3,10,2,46.0,1,190853,1,0,0,28.08
6700,2,3,1,65.739,0,13593,6,0,0,38.0
6701,2,5,2,68.488,1,196622,4,0,0,27.69
6702,1,19,1,74.834,2,28382,6,0,2,63.98
6703,1,20,0,90.0,2,3927,7,0,0,80.56
6704,0,11,0,90.0,0,5933,7,0,0,59.94
6705,4,14,0,90.0,0,3011,2,0,0,95.68
6706,2,3,1,68.479,0,14201,7,0,1,37.87
6707,5,6,0,90.0,2,4543,7,0,0,47.33
6708,3,0,0,90.0,1,38,9,0,0,40.3
6709,2,5,0,90.0,1,1688,9,0,0,24.57
6710,3,0,0,90.0,1,8636,10,0,0,48.12
6711,3,0,0,90.0,1,3883,9,0,0,40.98
6712,1,19,0,90.0,0,5136,8,0,0,64.42
6713,3,13,1,56.0,1,36105,6,0,0,23.36
6714,2,2,1,71.332,0,17294,8,0,2,34.91
6715,1,20,0,90.0,2,6578,7,0,0,80.92
6716,0,12,1,78.227,0,16510,4,0,0,99.17
6717,5,6,1,61.153,2,42687,3,0,0,53.94
6718,3,10,1,58.982,0,30932,8,0,2,27.14
6719,0,12,0,90.0,0,6141,7,0,0,100.85
6720,6,1,2,53.325,0,145503,0,0,0,38.55
6721,4,16,0,93.4,0,1912,2,0,0,160.61
6722,1,18,2,46.0,2,135486,2,0,0,23.42
6723,3,13,2,46.169,1,108980,2,0,0,22.44
6724,3,0,0,90.0,1,1631,9,0,0,40.71
6725,2,3,2,60.585,0,106347,4,0,0,37.97
6726,2,3,0,90.0,0,9764,10,0,0,38.44
6727,5,6,1,61.153,2,31386,3,0,0,53.92
6728,5,8,2,78.2759999999999,0,95262,2,0,0,91.36
6729,4,14,1,72.991,0,17884,0,0,2,120.13
6730,1,19,1,68.967,0,15822,4,0,0,63.03
6731,4,16,1,76.156,0,17531,2,0,0,159.0
6732,5,8,0,96.0,0,2086,7,0,0,78.19
6733,5,7,2,69.253,0,80979,0,0,0,79.59
6734,1,18,1,56.0,0,27925,4,0,0,23.69
6735,0,17,0,95.0,0,4446,8,0,0,59.67
6736,1,20,0,90.0,2,6786,8,0,0,80.45
6737,1,19,1,74.834,0,47424,6,0,2,64.05
6738,5,9,0,90.0,0,7245,7,0,0,64.18
6739,1,20,0,90.0,2,381,8,0,0,78.96
6740,3,13,1,56.0,1,17670,5,0,0,22.62
6741,3,13,0,90.0,1,558,9,0,0,20.22
6742,1,19,2,58.577,2,114032,0,0,0,60.94
6743,0,12,2,78.227,0,106808,2,0,0,97.42
6744,1,19,0,90.0,2,545,8,0,0,64.36
6745,0,17,0,91.2,0,7732,7,0,0,64.65
6746,6,1,1,70.963,0,32782,6,0,2,37.22
6747,5,8,1,92.16,0,43498,6,0,2,85.09
6748,4,15,0,90.0,0,2978,2,0,0,129.6
6749,0,12,0,90.0,0,862,7,1,0,100.4
6750,1,19,0,90.0,2,432,8,0,0,64.21
6751,3,10,2,48.093,1,138827,3,0,0,28.25
6752,0,11,1,66.861,0,34630,3,0,0,57.85
6753,2,5,0,90.0,1,2062,10,0,0,21.74
6754,2,3,2,60.585,0,189029,4,0,0,38.0
6755,5,7,1,86.70448000000007,0,46065,5,0,1,83.07
6756,4,14,0,90.0,0,6307,2,0,0,95.1
6757,4,15,0,90.0,0,1079,2,0,0,120.0
6758,5,7,0,96.0,0,3285,7,0,0,69.22
6759,1,20,0,90.0,2,4357,7,0,0,79.93
6760,0,11,0,90.0,0,1900,7,0,0,60.0
6761,0,12,0,90.0,0,2224,7,0,0,100.66
6762,5,9,0,90.0,0,3641,8,0,0,74.24
6763,4,15,0,90.0,0,6497,2,0,0,120.0
6764,3,0,0,90.0,0,1811,9,0,0,40.42
6765,4,15,0,90.0,0,5232,2,0,0,130.66
6766,3,10,1,58.982,1,35064,8,0,2,28.44
6767,0,17,0,91.2,0,7672,7,0,0,64.71
6768,5,6,1,66.355,2,43607,5,0,1,53.89
6769,3,13,1,56.0,1,15142,6,0,0,22.73
6770,4,15,0,90.0,0,724,2,0,0,130.76
6771,5,7,0,96.0,0,2885,7,0,0,70.33
6772,1,19,1,71.841,2,39638,5,0,1,60.26
6773,5,7,2,72.139,0,134875,0,0,0,79.3
6774,3,0,0,90.0,1,7436,10,0,0,47.8
6775,5,6,2,56.359,2,168073,1,0,0,52.9
6776,5,9,0,90.0,0,9936,8,0,0,74.89
6777,4,14,0,90.0,0,227,2,0,0,96.73
6778,5,9,2,56.359,0,125284,1,0,0,76.02
6779,0,11,1,75.571,0,43625,6,0,2,53.8
6780,0,17,0,95.0,0,5867,8,0,0,60.72
6781,0,11,2,59.154,0,198744,0,0,0,55.51
6782,1,19,0,90.0,2,5141,8,0,0,64.94
6783,2,3,0,90.0,0,7515,10,0,0,38.69
6784,0,11,2,64.186,0,97040,2,0,0,57.71
6785,1,19,0,90.0,2,5665,8,0,0,66.06
6786,2,3,0,90.0,0,6260,9,0,0,37.98
6787,4,14,2,57.134,0,102277,2,0,0,114.65
6788,1,19,0,90.0,2,9889,8,0,0,64.85
6789,2,2,0,90.0,0,8288,10,1,0,35.71
6790,0,11,0,90.0,0,458,8,1,0,59.44
6791,0,12,0,90.0,0,7528,8,0,0,100.0
6792,1,18,1,56.0,2,31049,6,0,2,23.99
6793,2,5,0,90.0,1,8114,10,0,0,21.86
6794,4,14,2,61.994,0,63378,2,0,0,118.4
6795,3,0,0,90.0,0,2404,9,0,0,40.56
6796,3,10,0,90.0,1,2646,9,0,0,25.21
6797,0,11,1,75.571,0,25283,6,0,2,52.95
6798,6,1,1,65.4,0,19811,4,0,0,40.17
6799,0,17,2,68.532,0,68253,0,0,0,69.71
6800,3,10,1,56.0,1,32685,6,0,0,27.99
6801,2,5,0,90.0,1,3939,9,0,0,25.16
6802,4,16,2,64.683,0,67665,2,0,0,151.07
6803,6,1,0,90.0,0,5794,8,0,0,40.74
6804,4,15,0,90.0,0,7229,2,0,0,120.0
6805,4,14,2,61.994,0,154412,2,0,0,119.05
6806,3,10,2,46.0,1,129139,1,0,0,27.5
6807,2,2,1,65.739,0,29594,6,0,0,35.0
6808,5,6,0,90.0,2,2160,7,0,0,46.87
6809,4,16,0,93.39999999999984,0,5074,2,0,0,160.09
6810,0,11,0,90.0,0,8480,8,0,0,59.93
6811,0,12,2,78.227,0,149575,0,0,0,94.0
6812,4,16,2,67.378,0,52390,2,0,0,151.67
6813,1,18,1,56.0,2,41239,5,0,1,24.0
6814,2,2,0,90.0,0,3322,9,1,0,35.11
6815,2,5,1,68.488,1,47901,6,0,0,28.11
6816,5,6,1,63.701,2,36506,4,0,0,53.94
6817,5,7,0,99.8,0,3469,8,0,0,63.13
6818,3,13,2,48.093,0,157778,3,0,0,23.12
6819,5,7,0,99.8,0,5736,8,0,0,64.06
